F1311,2017,F1310
F1411,2017,F1410
F1511,2017,F1510
F1611,2017,F1610
F1811,2017,F1810
F1911,2017,F1910
F3281,2016,F328
F3289,2016,F328
F3481,2016,F348
F3489,2016,F348
F422,2016,F42
F423,2016,F42
F424,2016,L981
F428,2016,F42
F429,2016,F42
F5081,2016,F508
F5082,2017,F5089
F5089,2016,F508
F530,2018,F53
F531,2018,F53
F640,2016,F641
F68A,2018,F6810
F8082,2016,F8089
G1223,2017,G1229
G1224,2017,G1229
G1225,2017,G1221
G5131,2018,G513
G5132,2018,G513
G5133,2018,G513
G5139,2018,G513
G5603,2016,G5601
G5603,2016,G5602
G5613,2016,G5611
G5613,2016,G5612
G5623,2016,G5621
G5623,2016,G5622
G5633,2016,G5631
G5633,2016,G5632
G5643,2016,G5641
G5643,2016,G5642
G5683,2016,G5681
G5683,2016,G5682
G5693,2016,G5691
G5693,2016,G5692
G5703,2016,G5701
G5703,2016,G5702
G5713,2016,G5711
G5713,2016,G5712
G5723,2016,G5721
G5723,2016,G5722
G5733,2016,G5731
G5733,2016,G5732
G5743,2016,G5741
G5743,2016,G5742
G5753,2016,G5751
G5753,2016,G5752
G5763,2016,G5761
G5763,2016,G5762
G5773,2016,G5771
G5773,2016,G5772
G5783,2016,G5781
G5783,2016,G5782
G5793,2016,G5791
G5793,2016,G5792
G6182,2016,G6189
G7100,2018,G710
G7101,2018,G710
G7102,2018,G710
G7109,2018,G710
G9761,2016,G9751
G9762,2016,G9752
G9763,2016,G9751
G9764,2016,G9752
H0100A,2018,H01001
H0100A,2018,H01002
H0100B,2018,H01004
H0100B,2018,H01005
H0101A,2018,H01011
H0101A,2018,H01012
H0101B,2018,H01014
H0101B,2018,H01015
H0102A,2018,H01021
H0102A,2018,H01022
H0102B,2018,H01024
H0102B,2018,H01025
H02151,2018,H02101
H02151,2018,H02102
H02151,2018,H02103
H02151,2018,H02104
H02151,2018,H02105
H02151,2018,H02106
H02151,2018,H02109
H02152,2018,H02101
H02152,2018,H02102
H02152,2018,H02103
H02152,2018,H02104
H02152,2018,H02105
H02152,2018,H02106
H02152,2018,H02109
H02153,2018,H02101
H02153,2018,H02102
H02153,2018,H02103
H02153,2018,H02104
H02153,2018,H02105
H02153,2018,H02106
H02153,2018,H02109
H02154,2018,H02101
H02154,2018,H02102
H02154,2018,H02103
H02154,2018,H02104
H02154,2018,H02105
H02154,2018,H02106
H02154,2018,H02109
H02155,2018,H02101
H02155,2018,H02102
H02155,2018,H02103
H02155,2018,H02104
H02155,2018,H02105
H02155,2018,H02106
H02155,2018,H02109
H02156,2018,H02101
H02156,2018,H02102
H02156,2018,H02103
H02156,2018,H02104
H02156,2018,H02105
H02156,2018,H02106
H02156,2018,H02109
H02159,2018,H02101
H02159,2018,H02102
H02159,2018,H02103
H02159,2018,H02104
H02159,2018,H02105
H02159,2018,H02106
H02159,2018,H02109
H0220A,2018,H02201
H0220A,2018,H02202
H0220B,2018,H02204
H0220B,2018,H02205
H0220C,2018,H02201
H0220C,2018,H02202
H0220C,2018,H02204
H0220C,2018,H02205
H0221A,2018,H02211
H0221A,2018,H02212
H0221B,2018,H02214
H0221B,2018,H02215
H0221C,2018,H02211
H0221C,2018,H02212
H0221C,2018,H02214
H0221C,2018,H02215
H0222A,2018,H02221
H0222A,2018,H02222
H0222B,2018,H02224
H0222B,2018,H02225
H0222C,2018,H02221
H0222C,2018,H02222
H0222C,2018,H02224
H0222C,2018,H02225
H0223A,2018,H02231
H0223A,2018,H02232
H0223B,2018,H02234
H0223B,2018,H02235
H0223C,2018,H02231
H0223C,2018,H02232
H0223C,2018,H02234
H0223C,2018,H02235
H02881,2018,H0289
H02882,2018,H0289
H02883,2018,H0289
H02884,2018,H0289
H02885,2018,H0289
H02886,2018,H0289
H02889,2018,H0289
H0288A,2018,H0289
H0288B,2018,H0289
H10821,2018,H1089
H10822,2018,H1089
H10823,2018,H1089
H10829,2018,H1089
H348110,2016,H34811
H348111,2016,H34811
H348112,2016,H34811
H348120,2016,H34812
H348121,2016,H34812
H348122,2016,H34812
H348130,2016,H34813
H348131,2016,H34813
H348132,2016,H34813
H348190,2016,H34819
H348191,2016,H34819
H348192,2016,H34819
H348310,2016,H34831
H348311,2016,H34831
H348312,2016,H34831
H348320,2016,H34832
H348321,2016,H34832
H348322,2016,H34832
H348330,2016,H34833
H348331,2016,H34833
H348332,2016,H34833
H348390,2016,H34839
H348391,2016,H34839
H348392,2016,H34839
H353110,2016,H3531
H353111,2016,H3531
H353112,2016,H3531
H353113,2016,H3531
H353114,2016,H3531
H353120,2016,H3531
H353121,2016,H3531
H353122,2016,H3531
H353123,2016,H3531
H353124,2016,H3531
H353130,2016,H3531
H353131,2016,H3531
H353132,2016,H3531
H353133,2016,H3531
H353134,2016,H3531
H353190,2016,H3531
H353191,2016,H3531
H353192,2016,H3531
H353193,2016,H3531
H353194,2016,H3531
H353210,2016,H3532
H353211,2016,H3532
H353212,2016,H3532
H353213,2016,H3532
H353220,2016,H3532
H353221,2016,H3532
H353222,2016,H3532
H353223,2016,H3532
H353230,2016,H3532
H353231,2016,H3532
H353232,2016,H3532
H353233,2016,H3532
H353290,2016,H3532
H353291,2016,H3532
H353292,2016,H3532
H353293,2016,H3532
H401110,2016,H4011X0
H401111,2016,H4011X1
H401112,2016,H4011X2
H401113,2016,H4011X3
H401114,2016,H4011X4
H401120,2016,H4011X0
H401121,2016,H4011X1
H401122,2016,H4011X2
H401123,2016,H4011X3
H401124,2016,H4011X4
H401130,2016,H4011X0
H401131,2016,H4011X1
H401132,2016,H4011X2
H401133,2016,H4011X3
H401134,2016,H4011X4
H401190,2016,H4011X0
H401191,2016,H4011X1
H401192,2016,H4011X2
H401193,2016,H4011X3
H401194,2016,H4011X4
H442A1,2017,H4420
H442A1,2017,H4421
H442A1,2017,H4422
H442A1,2017,H4423
H442A1,2017,H35051
H442A1,2017,H35052
H442A1,2017,H35053
H442A1,2017,H35054
H442A1,2017,H35055
H442A1,2017,H35056
H442A1,2017,H35057
H442A1,2017,H35058
H442A1,2017,H35059
H442A1,2017,H4420-H4423andH35051-H35059
H442A2,2017,H4420-H4423andH35051-H35059
H442A3,2017,H4420-H4423andH35051-H35059
H442A9,2017,H4420-H4423andH35051-H35059
H442B1,2017,H4420-H4423andH3530
H442B2,2017,H4420-H4423andH3530
H442B3,2017,H4420-H4423andH3530
H442B9,2017,H4420-H4423andH3530
H442C1,2017,H4420-H4423andH332
H442C2,2017,H4420-H4423andH332
H442C3,2017,H4420-H4423andH332
H442C9,2017,H4420-H4423andH332
H442D1,2017,H4420-H4423
H442D2,2017,H4420-H4423
H442D3,2017,H4420-H4423
H442D9,2017,H4420-H4423
H442E1,2017,H4420-H4423
H442E2,2017,H4420-H4423
H442E3,2017,H4420-H4423
H442E9,2017,H4420-H4423
H53041,2016,H53001
H53042,2016,H53002
H53043,2016,H53003
H53049,2016,H53009
H540X33,2017,H540
H540X34,2017,H540
H540X35,2017,H540
H540X43,2017,H540
H540X44,2017,H540
H540X45,2017,H540
H540X53,2017,H540
H540X54,2017,H540
H540X55,2017,H540
H541131,2017,H5411
H541132,2017,H5411
H541141,2017,H5411
H541142,2017,H5411
H541151,2017,H5411
H541152,2017,H5411
H541213,2017,H5412
H541214,2017,H5412
H541215,2017,H5412
H541223,2017,H5412
H541224,2017,H5412
H541225,2017,H5412
H542X11,2017,H542
H542X12,2017,H542
H542X21,2017,H542
H542X22,2017,H542
H54413A,2017,H5441
H54414A,2017,H5441
H54415A,2017,H5441
H5442A3,2017,H5442
H5442A4,2017,H5442
H5442A5,2017,H5442
H54511A,2017,H5451
H54512A,2017,H5451
H5452A1,2017,H5452
H5452A2,2017,H5452
H57811,2018,H578
H57812,2018,H578
H57813,2018,H578
H57819,2018,H578
H5789,2018,H578
H59331,2016,H59311
H59332,2016,H59312
H59333,2016,H59313
H59339,2016,H59319
H59341,2016,H59321
H59342,2016,H59322
H59343,2016,H59323
H59349,2016,H59329
H59351,2016,H59311
H59352,2016,H59312
H59353,2016,H59313
H59359,2016,H59319
H59361,2016,H59321
H59362,2016,H59322
H59363,2016,H59323
H59369,2016,H59329
H90A11,2016,H902
H90A12,2016,H902
H90A21,2016,H905
H90A22,2016,H905
H90A31,2016,H908
H90A32,2016,H908
H93A1,2016,H9311
H93A2,2016,H9312
H93A3,2016,H9313
H93A9,2016,H9319
H9551,2016,H9541
H9552,2016,H9542
H9553,2016,H9541
H9554,2016,H9542
I160,2016,I10
I161,2016,I10
I169,2016,I10
I219,2017,I213
I21A1,2017,I213
I21A9,2017,I213
I2720,2017,I272
I2721,2017,I272
I2722,2017,I272
I2723,2017,I272
I2724,2017,I272
I2729,2017,I272
I2783,2017,I2789
I50810,2017,I509
I50811,2017,I509
I50812,2017,I509
I50813,2017,I509
I50814,2017,I509
I5082,2017,I509
I5083,2017,I509
I5084,2017,I509
I5089,2017,I509
I602,2016,I6020-I6022
I63013,2016,I63011ANDI63012
I63033,2016,I63031ANDI63032
I63113,2016,I63111ANDI63112
I63133,2016,I63131ANDI63132
I63213,2016,I63211ANDI63212
I63233,2016,I63231ANDI63232
I63313,2016,I63311ANDI63312
I63323,2016,I63321ANDI63322
I63333,2016,I63331ANDI63332
I63413,2016,I63411ANDI63412
I63423,2016,I63421ANDI63422
I63433,2016,I63431ANDI63432
I63513,2016,I63511ANDI63512
I63523,2016,I63521ANDI63522
I63533,2016,I63531ANDI63532
I63543,2016,I63541ANDI63542
I6381,2018,I638
I6389,2018,I638
I67850,2018,I6789
I67858,2018,I6789
I69010,2016,I6901
I69011,2016,I6901
I69012,2016,I6901
I69013,2016,I6901
I69014,2016,I6901
I69015,2016,I6901
I69018,2016,I6901
I69019,2016,I6901
I69110,2016,I6911
I69111,2016,I6911
I69112,2016,I6911
I69113,2016,I6911
I69114,2016,I6911
I69115,2016,I6911
I69118,2016,I6911
I69119,2016,I6911
I69210,2016,I6921
I69211,2016,I6921
I69212,2016,I6921
I69213,2016,I6921
I69214,2016,I6921
I69215,2016,I6921
I69218,2016,I6921
I69219,2016,I6921
I69310,2016,I6931
I69311,2016,I6931
I69312,2016,I6931
I69313,2016,I6931
I69314,2016,I6931
I69315,2016,I6931
I69318,2016,I6931
I69319,2016,I6931
I69810,2016,I6981
I69811,2016,I6981
I69812,2016,I6981
I69813,2016,I6981
I69814,2016,I6981
I69815,2016,I6981
I69818,2016,I6981
I69819,2016,I6981
I69910,2016,I6991
I69911,2016,I6991
I69912,2016,I6991
I69913,2016,I6991
I69914,2016,I6991
I69915,2016,I6991
I69918,2016,I6991
I69919,2016,I6991
I725,2016,I728
I726,2016,I728
I7770,2016,I7779
I7775,2016,I7779
I7776,2016,I7779
I7777,2016,I7779
I97620,2016,I9762
I97621,2016,I9762
I97622,2016,I9762
I97630,2016,I97610
I97631,2016,I97611
I97638,2016,I97618
I97640,2016,I97610
I97641,2016,I97611
I97648,2016,I97618
J95860,2016,J95830
J95861,2016,J95831
J95862,2016,J95830
J95863,2016,J95831
J9851,2016,J985
J9859,2016,J985
K0401,2016,K040
K0402,2016,K040
K05211,2016,K0521
K05212,2016,K0521
K05213,2016,K0521
K05219,2016,K0521
K05221,2016,K0522
K05222,2016,K0522
K05223,2016,K0522
K05229,2016,K0522
K05311,2016,K0531
K05312,2016,K0531
K05313,2016,K0531
K05319,2016,K0531
K05321,2016,K0532
K05322,2016,K0532
K05323,2016,K0532
K05329,2016,K0532
K06010,2017,K060
K06011,2017,K060
K06012,2017,K060
K06013,2017,K060
K06020,2017,K060
K06021,2017,K060
K06022,2017,K060
K06023,2017,K060
K063,2016,K068
K0881,2016,K088
K0882,2016,K088
K0889,2016,K088
K3520,2018,K352
K3521,2018,K352
K3530,2018,K353
K3531,2018,K353
K3532,2018,K353
K3533,2018,K353
K35890,2018,K3589
K35891,2018,K3589
K5221,2016,K522
K5222,2016,K522
K5229,2016,K522
K523,2016,K529
K52831,2016,K5289
K52832,2016,K5289
K52838,2016,K5289
K52839,2016,K5289
K55011,2016,K550
K55012,2016,K550
K55019,2016,K550
K55021,2016,K550
K55022,2016,K550
K55029,2016,K550
K55031,2016,K550
K55032,2016,K550
K55039,2016,K550
K55041,2016,K550
K55042,2016,K550
K55049,2016,K550
K55051,2016,K550
K55052,2016,K550
K55059,2016,K550
K55061,2016,K550
K55062,2016,K550
K55069,2016,K550
K5530,2016,K558
K5531,2016,K558
K5532,2016,K558
K5533,2016,K558
K5650,2017,K565
K5651,2017,K565
K5652,2017,K565
K56600,2017,K5660
K56601,2017,K5660
K56609,2017,K5660
K56690,2017,K5669
K56691,2017,K5669
K56699,2017,K5669
K581,2016,K589ANDK5900
K582,2016,K589
K588,2016,K589
K5903,2016,K5909ANDCodefromcategoriesT36-T50
K5904,2016,K5909
K5931,2016,K593
K5939,2016,K593
K6131,2018,K613
K6139,2018,K613
K615,2018,K613
K82A1,2018,K810
K82A2,2018,K822
K82A2,2018,K819
K8301,2018,K830
K8309,2018,K830
K8500,2016,K850
K8501,2016,K850
K8502,2016,K850
K8510,2016,K851
K8511,2016,K851
K8512,2016,K851
K8520,2016,K852
K8521,2016,K852
K8522,2016,K852
K8530,2016,K853
K8531,2016,K853
K8532,2016,K853
K8590,2016,K859
K8591,2016,K859
K8592,2016,K859
K8681,2016,K868
K8689,2016,K868
K9041,2016,K904
K9049,2016,K904
K9130,2017,K913
K9131,2017,K913
K9132,2017,K913
K91870,2016,K91840
K91871,2016,K91841
K91872,2016,K91840
K91873,2016,K91841
L03213,2016,H05011-H05013;H05019
L7631,2016,L7621
L7632,2016,L7622
L7633,2016,L7621
L7634,2016,L7622
L97105,2017,L97109
L97106,2017,L97109
L97108,2017,L97109
L97115,2017,L97119
L97116,2017,L97119
L97118,2017,L97119
L97125,2017,L97129
L97126,2017,L97129
L97128,2017,L97129
L97205,2017,L97209
L97206,2017,L97209
L97208,2017,L97209
L97215,2017,L97219
L97216,2017,L97219
L97218,2017,L97219
L97225,2017,L97229
L97226,2017,L97229
L97228,2017,L97229
L97305,2017,L97309
L97306,2017,L97309
L97308,2017,L97309
L97315,2017,L97319
L97316,2017,L97319
L97318,2017,L97319
L97325,2017,L97329
L97326,2017,L97329
L97328,2017,L97329
L97405,2017,L97409
L97406,2017,L97409
L97408,2017,L97409
L97415,2017,L97419
L97416,2017,L97419
L97418,2017,L97419
L97425,2017,L97429
L97426,2017,L97429
L97428,2017,L97429
L97505,2017,L97509
L97506,2017,L97509
L97508,2017,L97509
L97515,2017,L97519
L97516,2017,L97519
L97518,2017,L97519
L97525,2017,L97529
L97526,2017,L97529
L97528,2017,L97529
L97805,2017,L97809
L97806,2017,L97809
L97808,2017,L97809
L97815,2017,L97819
L97816,2017,L97819
L97818,2017,L97819
L97825,2017,L97829
L97826,2017,L97829
L97828,2017,L97829
L97905,2017,L97909
L97906,2017,L97909
L97908,2017,L97909
L97915,2017,L97919
L97916,2017,L97919
L97918,2017,L97919
L97925,2017,L97929
L97926,2017,L97929
L97928,2017,L97929
L987,2016,L988
L98415,2017,L98419
L98416,2017,L98419
L98418,2017,L98419
L98425,2017,L98429
L98426,2017,L98429
L98428,2017,L98429
L98495,2017,L98499
L98496,2017,L98499
L98498,2017,L98499
M041,2016,E850
M042,2016,L502
M048,2016,None
M049,2016,None
M21611,2016,M2011
M21612,2016,M2012
M21619,2016,M2010
M21621,2016,M2011
M21622,2016,M2012
M21629,2016,M2010
M25541,2016,M79641
M25542,2016,M79642
M25549,2016,M79643
M26601,2016,M2660
M26602,2016,M2660
M26603,2016,M2660
M26609,2016,M2660
M26611,2016,M2661
M26612,2016,M2661
M26613,2016,M2661
M26619,2016,M2661
M26621,2016,M2662
M26622,2016,M2662
M26623,2016,M2662
M26629,2016,M2662
M26631,2016,M2663
M26632,2016,M2663
M26633,2016,M2663
M26639,2016,M2663
M3303,2017,M3300
M3313,2017,M3310
M3393,2017,M3390
M48061,2017,M4806
M48062,2017,M4806
M50020,2016,M5002
M50021,2016,M5002
M50022,2016,M5002
M50023,2016,M5002
M50120,2016,M5012
M50121,2016,M5012
M50122,2016,M5012
M50123,2016,M5012
M50220,2016,M5022
M50221,2016,M5022
M50222,2016,M5022
M50223,2016,M5022
M50320,2016,M5032
M50321,2016,M5032
M50322,2016,M5032
M50323,2016,M5032
M50820,2016,M5082
M50821,2016,M5082
M50822,2016,M5082
M50823,2016,M5082
M50920,2016,M5092
M50921,2016,M5092
M50922,2016,M5092
M50923,2016,M5092
M6284,2016,R64
M7910,2018,M791
M7911,2018,M791
M7912,2018,M791
M7918,2018,M791
M84750A,2016,"S728X1A,S728X2A,S728X9A"
M84750D,2016,"S728X1D,S728X2D,S728X9D"
M84750G,2016,"S728X1G,S728X2G,S728X9G"
M84750K,2016,"S728X1K,S728X2K,S728X9K"
M84750P,2016,"S728X1P,S728X2P,S728X9P"
M84750S,2016,"S728X1S,S728X2S,S728X9S"
M84751A,2016,"S728X1A,S728X2A,S728X9A"
M84751D,2016,"S728X1D,S728X2D,S728X9D"
M84751G,2016,"S728X1G,S728X2G,S728X9G"
M84751K,2016,"S728X1K,S728X2K,S728X9K"
M84751P,2016,"S728X1P,S728X2P,S728X9P"
M84751S,2016,"S728X1S,S728X2S,S728X9S"
M84752A,2016,"S728X1A,S728X2A,S728X9A"
M84752D,2016,"S728X1D,S728X2D,S728X9D"
M84752G,2016,"S728X1G,S728X2G,S728X9G"
M84752K,2016,"S728X1K,S728X2K,S728X9K"
M84752P,2016,"S728X1P,S728X2P,S728X9P"
M84752S,2016,"S728X1S,S728X2S,S728X9S"
M84753A,2016,"S728X1A,S728X2A,S728X9A"
M84753D,2016,"S728X1D,S728X2D,S728X9D"
M84753G,2016,"S728X1G,S728X2G,S728X9G"
M84753K,2016,"S728X1K,S728X2K,S728X9K"
M84753P,2016,"S728X1P,S728X2P,S728X9P"
M84753S,2016,"S728X1S,S728X2S,S728X9S"
M84754A,2016,"S728X1A,S728X2A,S728X9A"
M84754D,2016,"S728X1D,S728X2D,S728X9D"
M84754G,2016,"S728X1G,S728X2G,S728X9G"
M84754K,2016,"S728X1K,S728X2K,S728X9K"
M84754P,2016,"S728X1P,S728X2P,S728X9P"
M84754S,2016,"S728X1S,S728X2S,S728X9S"
M84755A,2016,"S728X1A,S728X2A,S728X9A"
M84755D,2016,"S728X1D,S728X2D,S728X9D"
M84755G,2016,"S728X1G,S728X2G,S728X9G"
M84755K,2016,"S728X1K,S728X2K,S728X9K"
M84755P,2016,"S728X1P,S728X2P,S728X9P"
M84755S,2016,"S728X1S,S728X2S,S728X9S"
M84756A,2016,"S728X1A,S728X2A,S728X9A"
M84756D,2016,"S728X1D,S728X2D,S728X9D"
M84756G,2016,"S728X1G,S728X2G,S728X9G"
M84756K,2016,"S728X1K,S728X2K,S728X9K"
M84756P,2016,"S728X1P,S728X2P,S728X9P"
M84756S,2016,"S728X1S,S728X2S,S728X9S"
M84757A,2016,"S728X1A,S728X2A,S728X9A"
M84757D,2016,"S728X1D,S728X2D,S728X9D"
M84757G,2016,"S728X1G,S728X2G,S728X9G"
M84757K,2016,"S728X1K,S728X2K,S728X9K"
M84757P,2016,"S728X1P,S728X2P,S728X9P"
M84757S,2016,"S728X1S,S728X2S,S728X9S"
M84759A,2016,"S728X1A,S728X2A,S728X9A"
M84759D,2016,"S728X1D,S728X2D,S728X9D"
M84759G,2016,"S728X1G,S728X2G,S728X9G"
M84759K,2016,"S728X1K,S728X2K,S728X9K"
M84759P,2016,"S728X1P,S728X2P,S728X9P"
M84759S,2016,"S728X1S,S728X2S,S728X9S"
M96840,2016,M96830
M96841,2016,M96831
M96842,2016,M96830
M96843,2016,M96831
M9701XA,2016,T84040A
M9701XD,2016,T84040D
M9701XS,2016,T84040S
M9702XA,2016,T84041A
M9702XD,2016,T84041D
M9702XS,2016,T84041S
M9711XA,2016,T84042A
M9711XD,2016,T84042D
M9711XS,2016,T84042S
